0013A200416C0E50,BME280,temperature,30.266629,2018-11-09 11:35:45 +0000 UTC
0013A200416C0E50,BME280,temperature,29.496183,2018-11-09 11:35:48 +0000 UTC
0013A200416C0E50,BME280,temperature,29.831652,2018-11-09 11:35:51 +0000 UTC
0013A200416C0E50,BME280,temperature,30.644856,2018-11-09 11:35:54 +0000 UTC
0013A200416C0E50,BME280,temperature,29.455692,2018-11-09 11:35:57 +0000 UTC
0013A200416C0E50,BME280,temperature,29.332379,2018-11-09 11:36:00 +0000 UTC
0013A200416C0E50,BME280,temperature,29.086714,2018-11-09 11:36:03 +0000 UTC
0013A200416C0E50,BME280,temperature,29.348985,2018-11-09 11:36:06 +0000 UTC
0013A200416C0E50,BME280,temperature,29.603898,2018-11-09 11:36:09 +0000 UTC
0013A200416C0E50,BME280,temperature,29.397804,2018-11-09 11:36:12 +0000 UTC
0013A200416C0E50,BME280,temperature,29.748820,2018-11-09 11:36:15 +0000 UTC
0013A200416C0E50,BME280,temperature,30.186606,2018-11-09 11:36:18 +0000 UTC
0013A200416C0E50,BME280,temperature,29.345326,2018-11-09 11:36:21 +0000 UTC
0013A200416C0E50,BME280,temperature,30.917538,2018-11-09 11:36:24 +0000 UTC
0013A200416C0E50,BME280,temperature,29.305239,2018-11-09 11:36:27 +0000 UTC
0013A200416C0E50,BME280,temperature,30.146622,2018-11-09 11:36:30 +0000 UTC
0013A200416C0E50,BME280,temperature,29.194030,2018-11-09 11:36:33 +0000 UTC
0013A200416C0E50,BME280,temperature,30.809489,2018-11-09 11:36:36 +0000 UTC
0013A200416C0E50,BME280,temperature,30.601138,2018-11-09 11:36:39 +0000 UTC
0013A200416C0E50,BME280,temperature,29.182697,2018-11-09 11:36:42 +0000 UTC
0013A200416C0E50,BME280,temperature,29.960253,2018-11-09 11:36:45 +0000 UTC
0013A200416C0E50,BME280,temperature,30.335127,2018-11-09 11:36:48 +0000 UTC
0013A200416C0E50,BME280,temperature,29.394139,2018-11-09 11:36:51 +0000 UTC
0013A200416C0E50,BME280,temperature,30.180923,2018-11-09 11:36:54 +0000 UTC
0013A200416C0E50,BME280,temperature,29.148437,2018-11-09 11:36:57 +0000 UTC
0013A200416C0E50,BME280,temperature,29.507344,2018-11-09 11:37:00 +0000 UTC
0013A200416C0E50,BME280,temperature,29.141191,2018-11-09 11:37:03 +0000 UTC
0013A200416C0E50,BME280,temperature,29.498262,2018-11-09 11:37:06 +0000 UTC
0013A200416C0E50,BME280,temperature,29.323979,2018-11-09 11:37:09 +0000 UTC
0013A200416C0E50,BME280,temperature,30.805648,2018-11-09 11:37:12 +0000 UTC
0013A200416C0E50,BME280,temperature,30.465282,2018-11-09 11:37:15 +0000 UTC
0013A200416C0E50,BME280,temperature,29.482248,2018-11-09 11:37:18 +0000 UTC
0013A200416C0E50,BME280,temperature,30.157215,2018-11-09 11:37:21 +0000 UTC
0013A200416C0E50,BME280,temperature,29.707036,2018-11-09 11:37:24 +0000 UTC
0013A200416C0E50,BME280,temperature,29.280209,2018-11-09 11:37:27 +0000 UTC
0013A200416C0E50,BME280,temperature,30.437739,2018-11-09 11:37:30 +0000 UTC
0013A200416C0E50,BME280,temperature,29.480592,2018-11-09 11:37:33 +0000 UTC
0013A200416C0E50,BME280,temperature,30.136583,2018-11-09 11:37:36 +0000 UTC
0013A200416C0E50,BME280,temperature,29.548959,2018-11-09 11:37:39 +0000 UTC
0013A200416C0E50,BME280,temperature,29.504650,2018-11-09 11:37:42 +0000 UTC
0013A200416C0E50,BME280,temperature,29.058140,2018-11-09 11:37:45 +0000 UTC
0013A200416C0E50,BME280,temperature,30.258254,2018-11-09 11:37:48 +0000 UTC
0013A200416C0E50,BME280,temperature,30.604903,2018-11-09 11:37:51 +0000 UTC
0013A200416C0E50,BME280,temperature,30.537407,2018-11-09 11:37:54 +0000 UTC
0013A200416C0E50,BME280,temperature,30.679860,2018-11-09 11:37:57 +0000 UTC
0013A200416C0E50,BME280,temperature,30.111665,2018-11-09 11:38:00 +0000 UTC
0013A200416C0E50,BME280,temperature,30.276191,2018-11-09 11:38:03 +0000 UTC
0013A200416C0E50,BME280,temperature,29.794751,2018-11-09 11:38:06 +0000 UTC
0013A200416C0E50,BME280,temperature,30.922491,2018-11-09 11:38:09 +0000 UTC
0013A200416C0E50,BME280,temperature,29.205524,2018-11-09 11:38:12 +0000 UTC
0013A200416C0E50,BME280,temperature,30.416738,2018-11-09 11:38:15 +0000 UTC
0013A200416C0E50,BME280,temperature,29.705492,2018-11-09 11:38:18 +0000 UTC
0013A200416C0E50,BME280,temperature,30.067146,2018-11-09 11:38:21 +0000 UTC
0013A200416C0E50,BME280,temperature,30.272274,2018-11-09 11:38:24 +0000 UTC
0013A200416C0E50,BME280,temperature,30.048085,2018-11-09 11:38:27 +0000 UTC
0013A200416C0E50,BME280,temperature,29.549576,2018-11-09 11:38:30 +0000 UTC
0013A200416C0E50,BME280,temperature,30.288274,2018-11-09 11:38:33 +0000 UTC
0013A200416C0E50,BME280,temperature,30.937360,2018-11-09 11:38:36 +0000 UTC
0013A200416C0E50,BME280,temperature,29.059164,2018-11-09 11:38:39 +0000 UTC
0013A200416C0E50,BME280,temperature,29.440848,2018-11-09 11:38:42 +0000 UTC
0013A200416C0E50,BME280,temperature,30.129634,2018-11-09 11:38:45 +0000 UTC
0013A200416C0E50,BME280,temperature,29.341147,2018-11-09 11:38:48 +0000 UTC
0013A200416C0E50,BME280,temperature,30.549120,2018-11-09 11:38:52 +0000 UTC
0013A200416C0E50,BME280,temperature,30.017014,2018-11-09 11:38:55 +0000 UTC
0013A200416C0E50,BME280,temperature,29.222135,2018-11-09 11:38:58 +0000 UTC
0013A200416C0E50,BME280,temperature,30.202325,2018-11-09 11:39:01 +0000 UTC
0013A200416C0E50,BME280,temperature,29.088774,2018-11-09 11:39:04 +0000 UTC
0013A200416C0E50,BME280,temperature,30.848572,2018-11-09 11:39:07 +0000 UTC
0013A200416C0E50,BME280,temperature,29.280608,2018-11-09 11:39:10 +0000 UTC
0013A200416C0E50,BME280,temperature,29.284158,2018-11-09 11:39:13 +0000 UTC
0013A200416C0E50,BME280,temperature,30.578881,2018-11-09 11:39:16 +0000 UTC
0013A200416C0E50,BME280,temperature,29.831910,2018-11-09 11:39:19 +0000 UTC
0013A200416C0E50,BME280,temperature,30.215944,2018-11-09 11:39:22 +0000 UTC
0013A200416C0E50,BME280,temperature,30.040466,2018-11-09 11:39:25 +0000 UTC
0013A200416C0E50,BME280,temperature,29.659551,2018-11-09 11:39:28 +0000 UTC
0013A200416C0E50,BME280,temperature,30.185508,2018-11-09 11:39:31 +0000 UTC
0013A200416C0E50,BME280,temperature,30.691379,2018-11-09 11:39:34 +0000 UTC
0013A200416C0E50,BME280,temperature,29.697072,2018-11-09 11:39:37 +0000 UTC
0013A200416C0E50,BME280,temperature,29.231411,2018-11-09 11:39:40 +0000 UTC
0013A200416C0E50,BME280,temperature,30.145169,2018-11-09 11:39:43 +0000 UTC
0013A200416C0E50,BME280,temperature,29.130732,2018-11-09 11:39:46 +0000 UTC
0013A200416C0E50,BME280,temperature,30.932035,2018-11-09 11:39:49 +0000 UTC
0013A200416C0E50,BME280,temperature,30.968718,2018-11-09 11:39:52 +0000 UTC
0013A200416C0E50,BME280,temperature,29.921758,2018-11-09 11:39:55 +0000 UTC
0013A200416C0E50,BME280,temperature,29.563125,2018-11-09 11:39:58 +0000 UTC
0013A200416C0E50,BME280,temperature,30.223391,2018-11-09 11:40:01 +0000 UTC
0013A200416C0E50,BME280,temperature,30.280683,2018-11-09 11:40:04 +0000 UTC
0013A200416C0E50,BME280,temperature,29.655733,2018-11-09 11:40:07 +0000 UTC
0013A200416C0E50,BME280,temperature,30.813015,2018-11-09 11:40:10 +0000 UTC
0013A200416C0E50,BME280,temperature,30.952616,2018-11-09 11:40:13 +0000 UTC
0013A200416C0E50,BME280,temperature,29.265040,2018-11-09 11:40:16 +0000 UTC
0013A200416C0E50,BME280,temperature,30.448917,2018-11-09 11:40:19 +0000 UTC
0013A200416C0E50,BME280,temperature,30.209862,2018-11-09 11:40:22 +0000 UTC
0013A200416C0E50,BME280,temperature,29.831103,2018-11-09 11:40:25 +0000 UTC
0013A200416C0E50,BME280,temperature,30.830749,2018-11-09 11:40:28 +0000 UTC
0013A200416C0E50,BME280,temperature,29.488139,2018-11-09 11:40:31 +0000 UTC
0013A200416C0E50,BME280,temperature,30.029689,2018-11-09 11:40:34 +0000 UTC
0013A200416C0E50,BME280,temperature,29.234024,2018-11-09 11:40:37 +0000 UTC
0013A200416C0E50,BME280,temperature,29.276279,2018-11-09 11:40:40 +0000 UTC
0013A200416C0E50,BME280,temperature,30.241850,2018-11-09 11:40:43 +0000 UTC
0013A200416C0E50,BME280,temperature,30.428078,2018-11-09 11:40:46 +0000 UTC
0013A200416C0E50,BME280,temperature,30.805131,2018-11-09 11:40:49 +0000 UTC
0013A200416C0E50,BME280,temperature,30.293898,2018-11-09 11:40:52 +0000 UTC
0013A200416C0E50,BME280,temperature,30.604045,2018-11-09 11:40:55 +0000 UTC
0013A200416C0E50,BME280,temperature,30.485454,2018-11-09 11:40:58 +0000 UTC
0013A200416C0E50,BME280,temperature,30.177072,2018-11-09 11:41:01 +0000 UTC
0013A200416C0E50,BME280,temperature,30.315163,2018-11-09 11:41:04 +0000 UTC
0013A200416C0E50,BME280,temperature,30.664427,2018-11-09 11:41:07 +0000 UTC
0013A200416C0E50,BME280,temperature,29.685562,2018-11-09 11:41:10 +0000 UTC
0013A200416C0E50,BME280,temperature,29.379692,2018-11-09 11:41:13 +0000 UTC
0013A200416C0E50,BME280,temperature,29.994061,2018-11-09 11:41:16 +0000 UTC
0013A200416C0E50,BME280,temperature,30.532751,2018-11-09 11:41:19 +0000 UTC
0013A200416C0E50,BME280,temperature,29.465473,2018-11-09 11:41:22 +0000 UTC
0013A200416C0E50,BME280,temperature,30.247581,2018-11-09 11:41:25 +0000 UTC
0013A200416C0E50,BME280,temperature,29.048994,2018-11-09 11:41:28 +0000 UTC
0013A200416C0E50,BME280,temperature,30.951569,2018-11-09 11:41:31 +0000 UTC
0013A200416C0E50,BME280,temperature,30.901631,2018-11-09 11:41:34 +0000 UTC
0013A200416C0E50,BME280,temperature,30.580602,2018-11-09 11:41:37 +0000 UTC
0013A200416C0E50,BME280,temperature,29.556197,2018-11-09 11:41:40 +0000 UTC
0013A200416C0E50,BME280,temperature,29.073129,2018-11-09 11:41:43 +0000 UTC
0013A200416C0E50,BME280,temperature,29.936255,2018-11-09 11:41:46 +0000 UTC
0013A200416C0E50,BME280,temperature,29.368691,2018-11-09 11:41:49 +0000 UTC
0013A200416C0E50,BME280,temperature,30.264961,2018-11-09 11:41:52 +0000 UTC
0013A200416C0E50,BME280,temperature,30.159011,2018-11-09 11:41:55 +0000 UTC
0013A200416C0E50,BME280,temperature,30.111571,2018-11-09 11:41:58 +0000 UTC
0013A200416C0E50,BME280,temperature,29.275586,2018-11-09 11:42:01 +0000 UTC
0013A200416C0E50,BME280,temperature,30.195209,2018-11-09 11:42:04 +0000 UTC
0013A200416C0E50,BME280,temperature,29.909444,2018-11-09 11:42:08 +0000 UTC
0013A200416C0E50,BME280,temperature,29.809759,2018-11-09 11:42:11 +0000 UTC
0013A200416C0E50,BME280,temperature,29.365522,2018-11-09 11:42:14 +0000 UTC
0013A200416C0E50,BME280,temperature,29.190453,2018-11-09 11:42:17 +0000 UTC
0013A200416C0E50,BME280,temperature,29.990036,2018-11-09 11:42:20 +0000 UTC
0013A200416C0E50,BME280,temperature,30.099072,2018-11-09 11:42:23 +0000 UTC
0013A200416C0E50,BME280,temperature,29.617793,2018-11-09 11:42:26 +0000 UTC
0013A200416C0E50,BME280,temperature,29.125640,2018-11-09 11:42:29 +0000 UTC
0013A200416C0E50,BME280,temperature,29.400446,2018-11-09 11:42:32 +0000 UTC
0013A200416C0E50,BME280,temperature,30.518661,2018-11-09 11:42:35 +0000 UTC
0013A200416C0E50,BME280,temperature,30.349263,2018-11-09 11:42:38 +0000 UTC
0013A200416C0E50,BME280,temperature,29.235468,2018-11-09 11:42:41 +0000 UTC
0013A200416C0E50,BME280,temperature,29.146457,2018-11-09 11:42:44 +0000 UTC
0013A200416C0E50,BME280,temperature,29.885841,2018-11-09 11:42:47 +0000 UTC
0013A200416C0E50,BME280,temperature,30.305574,2018-11-09 11:42:50 +0000 UTC
0013A200416C0E50,BME280,temperature,29.575401,2018-11-09 11:42:53 +0000 UTC
0013A200416C0E50,BME280,temperature,29.544459,2018-11-09 11:42:56 +0000 UTC
0013A200416C0E50,BME280,temperature,29.003618,2018-11-09 11:42:59 +0000 UTC
0013A200416C0E50,BME280,temperature,29.192439,2018-11-09 11:43:02 +0000 UTC
0013A200416C0E50,BME280,temperature,29.356692,2018-11-09 11:43:05 +0000 UTC
0013A200416C0E50,BME280,temperature,29.771627,2018-11-09 11:43:08 +0000 UTC
0013A200416C0E50,BME280,temperature,29.309881,2018-11-09 11:43:11 +0000 UTC
0013A200416C0E50,BME280,temperature,29.153788,2018-11-09 11:43:14 +0000 UTC
0013A200416C0E50,BME280,temperature,29.809607,2018-11-09 11:43:17 +0000 UTC
0013A200416C0E50,BME280,temperature,30.081321,2018-11-09 11:43:20 +0000 UTC
0013A200416C0E50,BME280,temperature,30.582909,2018-11-09 11:43:23 +0000 UTC
0013A200416C0E50,BME280,temperature,30.203643,2018-11-09 11:43:26 +0000 UTC
0013A200416C0E50,BME280,temperature,30.635306,2018-11-09 11:43:29 +0000 UTC
0013A200416C0E50,BME280,temperature,30.962386,2018-11-09 11:43:32 +0000 UTC
0013A200416C0E50,BME280,temperature,29.523218,2018-11-09 11:43:35 +0000 UTC
0013A200416C0E50,BME280,temperature,29.607343,2018-11-09 11:43:38 +0000 UTC
0013A200416C0E50,BME280,temperature,30.652822,2018-11-09 11:43:41 +0000 UTC
0013A200416C0E50,BME280,temperature,30.942835,2018-11-09 11:43:44 +0000 UTC
0013A200416C0E50,BME280,temperature,30.484364,2018-11-09 11:43:47 +0000 UTC
0013A200416C0E50,BME280,temperature,29.484559,2018-11-09 11:43:50 +0000 UTC
0013A200416C0E50,BME280,temperature,30.408215,2018-11-09 11:43:53 +0000 UTC
0013A200416C0E50,BME280,temperature,30.924167,2018-11-09 11:43:56 +0000 UTC
0013A200416C0E50,BME280,temperature,29.407967,2018-11-09 11:43:59 +0000 UTC
0013A200416C0E50,BME280,temperature,29.416615,2018-11-09 11:44:02 +0000 UTC
0013A200416C0E50,BME280,temperature,30.024727,2018-11-09 11:44:05 +0000 UTC
0013A200416C0E50,BME280,temperature,29.260784,2018-11-09 11:44:08 +0000 UTC
0013A200416C0E50,BME280,temperature,30.366324,2018-11-09 11:44:11 +0000 UTC
0013A200416C0E50,BME280,temperature,30.260645,2018-11-09 11:44:14 +0000 UTC
0013A200416C0E50,BME280,temperature,29.573676,2018-11-09 11:44:17 +0000 UTC
0013A200416C0E50,BME280,temperature,30.046723,2018-11-09 11:44:20 +0000 UTC
0013A200416C0E50,BME280,temperature,29.523823,2018-11-09 11:44:23 +0000 UTC
0013A200416C0E50,BME280,temperature,30.342426,2018-11-09 11:44:26 +0000 UTC
0013A200416C0E50,BME280,temperature,29.109625,2018-11-09 11:44:29 +0000 UTC
0013A200416C0E50,BME280,temperature,29.213045,2018-11-09 11:44:32 +0000 UTC
0013A200416C0E50,BME280,temperature,30.807344,2018-11-09 11:44:35 +0000 UTC
0013A200416C0E50,BME280,temperature,30.214533,2018-11-09 11:44:38 +0000 UTC
0013A200416C0E50,BME280,temperature,30.519260,2018-11-09 11:44:41 +0000 UTC
0013A200416C0E50,BME280,temperature,30.023005,2018-11-09 11:44:44 +0000 UTC
0013A200416C0E50,BME280,temperature,29.044000,2018-11-09 11:44:47 +0000 UTC
0013A200416C0E50,BME280,temperature,20.990000,2018-11-09 11:44:50 +0000 UTC
0013A200416C0E50,BME280,temperature,29.205503,2018-11-09 11:44:50 +0000 UTC
0013A200416C0E50,BME280,temperature,29.427687,2018-11-09 11:44:53 +0000 UTC
0013A200416C0E50,BME280,temperature,30.471926,2018-11-09 11:44:56 +0000 UTC
0013A200416C0E50,BME280,temperature,30.100503,2018-11-09 11:44:59 +0000 UTC
0013A200416C0E50,BME280,temperature,30.845711,2018-11-09 11:45:02 +0000 UTC
0013A200416C0E50,BME280,temperature,21.010000,2018-11-09 11:45:03 +0000 UTC
0013A200416C0E50,BME280,temperature,29.564251,2018-11-09 11:45:05 +0000 UTC
0013A200416C0E50,BME280,temperature,29.916664,2018-11-09 11:45:08 +0000 UTC
0013A200416C0E50,BME280,temperature,30.607198,2018-11-09 11:45:11 +0000 UTC
0013A200416C0E50,BME280,temperature,29.486453,2018-11-09 11:45:15 +0000 UTC
0013A200416C0E50,BME280,temperature,21.020000,2018-11-09 11:45:17 +0000 UTC
0013A200416C0E50,BME280,temperature,30.094199,2018-11-09 11:45:18 +0000 UTC
0013A200416C0E50,BME280,temperature,29.740001,2018-11-09 11:45:21 +0000 UTC
0013A200416C0E50,BME280,temperature,30.744725,2018-11-09 11:45:24 +0000 UTC
0013A200416C0E50,BME280,temperature,29.773636,2018-11-09 11:45:27 +0000 UTC
0013A200416C0E50,BME280,temperature,30.207550,2018-11-09 11:45:30 +0000 UTC
0013A200416C0E50,BME280,temperature,21.040000,2018-11-09 11:45:30 +0000 UTC
0013A200416C0E50,BME280,temperature,29.546693,2018-11-09 11:45:33 +0000 UTC
0013A200416C0E50,BME280,temperature,30.115670,2018-11-09 11:45:36 +0000 UTC
0013A200416C0E50,BME280,temperature,30.457014,2018-11-09 11:45:39 +0000 UTC
0013A200416C0E50,BME280,temperature,30.186206,2018-11-09 11:45:42 +0000 UTC
0013A200416C0E50,BME280,temperature,21.060000,2018-11-09 11:45:44 +0000 UTC
0013A200416C0E50,BME280,temperature,29.804831,2018-11-09 11:45:45 +0000 UTC
0013A200416C0E50,BME280,temperature,30.583102,2018-11-09 11:45:48 +0000 UTC
0013A200416C0E50,BME280,temperature,29.101337,2018-11-09 11:45:51 +0000 UTC
0013A200416C0E50,BME280,temperature,30.553739,2018-11-09 11:45:54 +0000 UTC
0013A200416C0E50,BME280,temperature,29.728715,2018-11-09 11:45:57 +0000 UTC
0013A200416C0E50,BME280,temperature,21.090000,2018-11-09 11:45:58 +0000 UTC
0013A200416C0E50,BME280,temperature,29.478444,2018-11-09 11:46:00 +0000 UTC
0013A200416C0E50,BME280,temperature,29.456285,2018-11-09 11:46:03 +0000 UTC
0013A200416C0E50,BME280,temperature,29.342140,2018-11-09 11:46:06 +0000 UTC
0013A200416C0E50,BME280,temperature,29.535500,2018-11-09 11:46:09 +0000 UTC
0013A200416C0E50,BME280,temperature,30.605097,2018-11-09 11:46:12 +0000 UTC
0013A200416C0E50,BME280,temperature,21.130000,2018-11-09 11:46:12 +0000 UTC
0013A200416C0E50,BME280,temperature,30.955473,2018-11-09 11:46:15 +0000 UTC
0013A200416C0E50,BME280,temperature,29.431359,2018-11-09 11:46:18 +0000 UTC
0013A200416C0E50,BME280,temperature,29.447828,2018-11-09 11:46:21 +0000 UTC
0013A200416C0E50,BME280,temperature,21.160000,2018-11-09 11:46:27 +0000 UTC
0013A200416C0E50,BME280,temperature,21.170000,2018-11-09 11:46:42 +0000 UTC
0013A200416C0E50,BME280,temperature,21.180000,2018-11-09 11:46:57 +0000 UTC
0013A200416C0E50,BME280,temperature,21.220000,2018-11-09 11:47:11 +0000 UTC
0013A200416C0E50,BME280,temperature,21.440000,2018-11-09 11:49:02 +0000 UTC
0013A200416C0E50,BME280,temperature,21.440000,2018-11-09 11:49:15 +0000 UTC
0013A200416C0E50,BME280,temperature,21.440000,2018-11-09 11:49:29 +0000 UTC
0013A200416C0E50,BME280,temperature,21.470000,2018-11-09 11:49:43 +0000 UTC
0013A200416C0E50,BME280,temperature,21.490000,2018-11-09 11:49:57 +0000 UTC
0013A200416C0E50,BME280,temperature,21.500000,2018-11-09 11:50:12 +0000 UTC
0013A200416C0E50,BME280,temperature,21.540000,2018-11-09 11:50:27 +0000 UTC
0013A200416C0E50,BME280,temperature,21.540000,2018-11-09 11:50:41 +0000 UTC
0013A200416C0E50,BME280,temperature,21.540000,2018-11-09 11:50:56 +0000 UTC
0013A200416C0E50,BME280,temperature,21.490000,2018-11-09 11:51:12 +0000 UTC
0013A200416C0E50,BME280,temperature,21.490000,2018-11-09 11:51:26 +0000 UTC
0013A200416C0E50,BME280,temperature,21.460000,2018-11-09 11:51:41 +0000 UTC
0013A200416C0E50,BME280,temperature,21.460000,2018-11-09 11:51:55 +0000 UTC
0013A200416C0E50,BME280,temperature,21.430000,2018-11-09 11:52:10 +0000 UTC
0013A200416C0E50,BME280,temperature,21.430000,2018-11-09 11:52:24 +0000 UTC
0013A200416C0E50,BME280,temperature,21.460000,2018-11-09 11:52:39 +0000 UTC
0013A200416C0E50,BME280,temperature,21.500000,2018-11-09 11:53:09 +0000 UTC
0013A200416C0E50,BME280,temperature,21.440000,2018-11-09 11:53:24 +0000 UTC
0013A200416C0E50,BME280,temperature,21.380000,2018-11-09 11:53:39 +0000 UTC
0013A200416C0E50,BME280,temperature,21.380000,2018-11-09 11:53:54 +0000 UTC
0013A200416C0E50,BME280,temperature,21.420000,2018-11-09 11:54:09 +0000 UTC
0013A200416C0E50,BME280,temperature,21.460000,2018-11-09 11:54:23 +0000 UTC
0013A200416C0E50,BME280,temperature,21.400000,2018-11-09 11:54:38 +0000 UTC
0013A200416C0E50,BME280,temperature,21.420000,2018-11-09 11:54:52 +0000 UTC
0013A200416C0E50,BME280,temperature,21.420000,2018-11-09 11:55:07 +0000 UTC
0013A200416C0E50,BME280,temperature,21.440000,2018-11-09 11:55:22 +0000 UTC
0013A200416C0E50,BME280,temperature,21.510000,2018-11-09 11:55:37 +0000 UTC
0013A200416C0E50,BME280,temperature,21.510000,2018-11-09 11:55:51 +0000 UTC
0013A200416C0E50,BME280,temperature,21.500000,2018-11-09 11:56:07 +0000 UTC
0013A200416C0E50,BME280,temperature,21.510000,2018-11-09 11:56:21 +0000 UTC
0013A200416C0E50,BME280,temperature,21.490000,2018-11-09 11:56:36 +0000 UTC
0013A200416C0E50,BME280,temperature,21.460000,2018-11-09 11:56:51 +0000 UTC
0013A200416C0E50,BME280,temperature,21.470000,2018-11-09 11:57:06 +0000 UTC
0013A200416C0E50,BME280,temperature,21.470000,2018-11-09 11:57:20 +0000 UTC
0013A200416C0E50,BME280,temperature,21.490000,2018-11-09 11:57:34 +0000 UTC
0013A200416C0E50,BME280,temperature,21.540000,2018-11-09 11:57:50 +0000 UTC
0013A200416C0E50,BME280,temperature,21.570000,2018-11-09 11:58:04 +0000 UTC
0013A200416C0E50,BME280,temperature,21.600000,2018-11-09 11:58:19 +0000 UTC
0013A200416C0E50,BME280,temperature,21.610000,2018-11-09 11:58:33 +0000 UTC
0013A200416C0E50,BME280,temperature,21.640000,2018-11-09 11:58:48 +0000 UTC
0013A200416C0E50,BME280,temperature,21.640000,2018-11-09 11:59:03 +0000 UTC
0013A200416C0E50,BME280,temperature,21.600000,2018-11-09 11:59:18 +0000 UTC
0013A200416C0E50,BME280,temperature,21.580000,2018-11-09 11:59:32 +0000 UTC
0013A200416C0E50,BME280,temperature,21.620000,2018-11-09 11:59:47 +0000 UTC
0013A200416C0E50,BME280,temperature,21.680000,2018-11-09 12:00:02 +0000 UTC
0013A200416C0E50,BME280,temperature,21.690000,2018-11-09 12:00:17 +0000 UTC
0013A200416C0E50,BME280,temperature,21.680000,2018-11-09 12:00:31 +0000 UTC
0013A200416C0E50,BME280,temperature,21.710000,2018-11-09 12:00:46 +0000 UTC
0013A200416C0E50,BME280,temperature,21.730000,2018-11-09 12:01:00 +0000 UTC
0013A200416C0E50,BME280,temperature,21.690000,2018-11-09 12:01:14 +0000 UTC
0013A200416C0E50,BME280,temperature,21.650000,2018-11-09 12:01:30 +0000 UTC
0013A200416C0E50,BME280,temperature,21.670000,2018-11-09 12:01:44 +0000 UTC
0013A200416C0E50,BME280,temperature,21.690000,2018-11-09 12:01:59 +0000 UTC
0013A200416C0E50,BME280,temperature,21.730000,2018-11-09 12:02:13 +0000 UTC
0013A200416C0E50,BME280,temperature,21.750000,2018-11-09 12:02:28 +0000 UTC
0013A200416C0E50,BME280,temperature,21.710000,2018-11-09 12:02:42 +0000 UTC
0013A200416C0E50,BME280,temperature,21.750000,2018-11-09 12:02:57 +0000 UTC
0013A200416C0E50,BME280,temperature,21.730000,2018-11-09 12:03:11 +0000 UTC
0013A200416C0E50,BME280,temperature,21.710000,2018-11-09 12:03:26 +0000 UTC
0013A200416C0E50,BME280,temperature,21.730000,2018-11-09 12:03:41 +0000 UTC
0013A200416C0E50,BME280,temperature,21.730000,2018-11-09 12:03:56 +0000 UTC
0013A200416C0E50,BME280,temperature,21.780000,2018-11-09 12:04:11 +0000 UTC
0013A200416C0E50,BME280,temperature,21.780000,2018-11-09 12:04:25 +0000 UTC
0013A200416C0E50,BME280,temperature,21.710000,2018-11-09 12:04:40 +0000 UTC
0013A200416C0E50,BME280,temperature,21.710000,2018-11-09 12:04:54 +0000 UTC
0013A200416C0E50,BME280,temperature,21.680000,2018-11-09 12:05:08 +0000 UTC
0013A200416C0E50,BME280,temperature,21.680000,2018-11-09 12:05:24 +0000 UTC
